A mawkish selfparody;-1
mawkish selfparody;-1
mawkish;-1
that plays like some weird Masterpiece Theater sketch with neither;-1
plays like some weird Masterpiece Theater sketch with neither;-1
some weird Masterpiece Theater sketch with neither;-1
weird;-1
Masterpiece;2
Takes one character we do nt like and another we do nt believe  and puts them into a battle of wills that is impossible to care about and is nt very funny;-2
we do nt like;-1
do nt like;-2
another we do nt believe  and puts them into a battle of wills that is impossible to care about and is nt very funny;-2
do nt believe  and puts them into a battle of wills that is impossible to care about and is nt very funny;-1
puts them into a battle of wills that is impossible to care about and is nt very funny;-1
into a battle of wills that is impossible to care about and is nt very funny;-1
a battle of wills that is impossible to care about and is nt very funny;-1
wills that is impossible to care about and is nt very funny;-1
that is impossible to care about and is nt very funny;-1
is impossible to care about and is nt very funny;-2
is impossible to care about and;-1
is impossible to care about;-1
impossible to care about;-1
to care about;1
care;1
is nt very funny;-1
And if you appreciate the onesided theme to Lawrence s overindulgent tirade  then knock yourself out and enjoy the big screen postcard that is a selfglorified Martin Lawrence lovefest ;-1
if you appreciate the onesided theme to Lawrence s overindulgent tirade  then knock yourself out and enjoy the big screen postcard that is a selfglorified Martin Lawrence lovefest ;-1
if you appreciate the onesided theme to Lawrence s overindulgent tirade;-1
appreciate;1
the onesided theme;-1
onesided theme;-1
to Lawrence s overindulgent tirade;-1
Lawrence s overindulgent tirade;-1
overindulgent tirade;-1
overindulgent;-1
 then knock yourself out and enjoy the big screen postcard that is a selfglorified Martin Lawrence lovefest ;-1
then knock yourself out and enjoy the big screen postcard that is a selfglorified Martin Lawrence lovefest ;-2
knock yourself out and enjoy the big screen postcard that is a selfglorified Martin Lawrence lovefest ;-1
enjoy the big screen postcard that is a selfglorified Martin Lawrence lovefest;-1
the big screen postcard that is a selfglorified Martin Lawrence lovefest;-1
lovefest;1
The whole film has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product ;-2
has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product ;-1
has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-1
this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
to it  as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
 as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-1
the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product;-2
dupe the viewer into taking it all as Very Important;-1
dupe the viewer;-1
dupe;-1
all as Very Important;1
Important;1
simply because the movie is ugly to look at and not a Hollywood product;-2
because the movie is ugly to look at and not a Hollywood product;-1
the movie is ugly to look at and not a Hollywood product;-2
is ugly to look at and not a Hollywood product;-1
ugly to look at and not a Hollywood product;-2
ugly;-1
not a Hollywood product;-1
Whenever it threatens to get bogged down in earnest dramaturgy  a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us ;1
Whenever it threatens to get bogged down in earnest dramaturgy;-1
it threatens to get bogged down in earnest dramaturgy;-1
threatens;-1
to get bogged down in earnest dramaturgy;-1
get bogged down in earnest dramaturgy;-1
bogged down in earnest dramaturgy;-2
in earnest dramaturgy;1
earnest dramaturgy;1
dramaturgy;-1
a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us ;1
a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle;1
a stirring visual sequence;2
stirring visual sequence;1
stirring;1
like a surge through swirling rapids or a leap from pinnacle to pinnacle;1
swirling;1
a leap from pinnacle to pinnacle;2
from pinnacle to pinnacle;1
pinnacle;1
rouses us ;1
rouses us;1
Swinging  the film makes it seem  is not a hobby that attracts the young and fit ;-1
makes it seem;1
is not;-1
that attracts the young and fit;1
attracts the young and fit;1
fit;1
 you re entirely unprepared ;-1
re entirely unprepared ;-1
re entirely unprepared;-1
entirely unprepared;-1
Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower ;1
Devos;-1
delivers a perfect performance that captures the innocence and budding demons within a wallflower ;2
delivers a perfect performance that captures the innocence and budding demons within a wallflower;2
a perfect performance that captures the innocence and budding demons within a wallflower;2
a perfect performance;2
perfect performance;2
perfect;2
that captures the innocence and budding demons within a wallflower;1
captures the innocence and budding demons within a wallflower;1
the innocence;1
demons;-1
within a wallflower;1
300 years of Russian history and culture compressed into an evanescent  seamless and sumptuous stream of consciousness ;2
300 years of Russian history and culture;1
compressed into an evanescent  seamless and sumptuous stream of consciousness ;1
compressed into an evanescent  seamless and sumptuous stream of consciousness;1
into an evanescent  seamless and sumptuous stream of consciousness;1
an evanescent  seamless and sumptuous stream of consciousness;2
an evanescent  seamless and sumptuous stream;1
evanescent  seamless and sumptuous stream;1
 seamless and sumptuous stream;1
seamless and sumptuous stream;1
seamless;1
and sumptuous stream;1
sumptuous stream;1
sumptuous;1
The filmmakers want nothing else than to show us a good time  and in their cheap  B movie way  they succeed ;1
The filmmakers want nothing else than to show us a good time  and in their cheap  B movie way  they succeed;1
The filmmakers want nothing else than to show us a good time  and;2
The filmmakers want nothing else than to show us a good time ;1
The filmmakers want nothing else than to show us a good time;1
want nothing else than to show us a good time;1
than to show us a good time;1
to show us a good time;1
show us a good time;1
a good time;1
good time;1
in their cheap  B movie way  they succeed;1
in their cheap  B movie way;-1
their cheap  B movie way;-1
cheap  B movie way;-1
cheap;-2
 they succeed;1
they succeed;1
succeed;1
Mr Polanski is in his element here  alone  abandoned  but still consoled by his art  which is more than he has ever revealed before about the source of his spiritual survival ;1
Mr Polanski is in his element here  alone  abandoned  but still consoled by his art  which is more than he has ever revealed before about the source of his spiritual survival;1
Mr Polanski is in his element here ;2
Mr Polanski is in his element here;1
is in his element here;1
is in his element;2
 abandoned  but still consoled by his art  which is more than he has ever revealed before about the source of his spiritual survival;1
abandoned  but;-1
abandoned ;-1
still consoled by his art  which is more than he has ever revealed before about the source of his spiritual survival;1
by his art  which is more than he has ever revealed before about the source of his spiritual survival;1
his art  which is more than he has ever revealed before about the source of his spiritual survival;1
which is more than he has ever revealed before about the source of his spiritual survival;1
is more than he has ever revealed before about the source of his spiritual survival;1
revealed before about the source of his spiritual survival;1
of his spiritual survival;1
spiritual survival;1
spiritual;1
 Spiderman is better than any summer blockbuster we had to endure last summer  and hopefully  sets the tone for a summer of good stuff ;2
Spiderman is better than any summer blockbuster we had to endure last summer  and hopefully  sets the tone for a summer of good stuff ;2
is better than any summer blockbuster we had to endure last summer  and hopefully  sets the tone for a summer of good stuff ;2
is better than any summer blockbuster we had to endure last summer  and hopefully  sets the tone for a summer of good stuff;2
is better than any summer blockbuster;2
better than any summer blockbuster;2
any summer blockbuster;1
summer blockbuster;1
blockbuster;1
we had to endure last summer  and;-1
we had to endure last summer ;-1
we had to endure last summer;-1
had to endure last summer;-1
hopefully  sets the tone for a summer of good stuff;2
 sets the tone for a summer of good stuff;1
sets the tone for a summer of good stuff;1
the tone for a summer of good stuff;1
for a summer of good stuff;1
a summer of good stuff;1
a summer;1
of good stuff;1
good stuff;1
Violent  vulgar and forgettably entertaining ;-1
Violent  vulgar and forgettably entertaining;-1
Violent  vulgar and forgettably;-2
vulgar and forgettably;-1
vulgar;-2
forgettably;-1
s the unsettling images of a warravaged land that prove more potent and riveting than the unlikely story of Sarah and Harrison;1
the unsettling images of a warravaged land that prove more potent and riveting than the unlikely story of Sarah and Harrison;1
unsettling images;-1
of a warravaged land that prove more potent and riveting than the unlikely story of Sarah and Harrison;1
a warravaged land;-1
prove more potent and riveting than the unlikely story of Sarah and Harrison;2
prove more potent and riveting;1
potent and riveting;2
potent and;1
potent;1
riveting;2
Winds up being both revelatory and narcissistic  achieving some honest insight into relationships that most highconcept films candycoat with pat storylines  precious circumstances and beautiful stars ;1
Winds up being both revelatory and narcissistic  achieving some honest insight into relationships that most highconcept films candycoat with pat storylines  precious circumstances and beautiful stars;2
up being both revelatory and narcissistic  achieving some honest insight into relationships that most highconcept films candycoat with pat storylines  precious circumstances and beautiful stars;1
revelatory and narcissistic;-1
revelatory and;1
revelatory;1
narcissistic;-1
achieving some honest insight into relationships that most highconcept films candycoat with pat storylines  precious circumstances and beautiful stars;1
achieving some honest insight into relationships;1
achieving some honest insight;1
some honest insight;1
honest insight;1
honest;2
most highconcept films candycoat with pat storylines  precious circumstances and beautiful stars;1
highconcept films;1
highconcept;1
candycoat with pat storylines  precious circumstances and beautiful stars;1
with pat storylines  precious circumstances and beautiful stars;1
pat storylines  precious circumstances and beautiful stars;2
pat storylines  precious circumstances;1
pat storylines;-1
precious circumstances;1
precious;1
beautiful stars;1
beautiful;2
If Mostly Martha is mostly unsurprising  it s still a sweet  even delectable diversion ;1
Mostly Martha is mostly unsurprising;-1
unsurprising;-1
 it s still a sweet  even delectable diversion ;1
it s still a sweet  even delectable diversion ;2
s still a sweet  even delectable diversion ;1
s still a sweet  even delectable diversion;2
a sweet  even delectable diversion;1
sweet  even delectable diversion;1
sweet  even delectable;2
 even delectable;1
even delectable;1
delectable;2
A thoughtful and surprisingly affecting portrait of a screwedup man who dared to mess with some powerful people  seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause ;2
A thoughtful and surprisingly affecting portrait of a screwedup man who dared to mess with some powerful people  seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause;2
A thoughtful and surprisingly affecting portrait of a screwedup man who dared to mess with some powerful people ;1
A thoughtful and surprisingly affecting portrait of a screwedup man who dared to mess with some powerful people;1
A thoughtful and surprisingly affecting portrait;1
thoughtful and surprisingly affecting portrait;1
thoughtful and surprisingly affecting;2
thoughtful and;1
surprisingly affecting;1
a screwedup man who dared to mess with some powerful people;-1
a screwedup man;-1
screwedup;-1
dared to mess with some powerful people;-1
dared;1
with some powerful people;1
some powerful people;1
powerful people;1
powerful;2
through the eyes of the idealistic kid who chooses to champion his ultimately losing cause;1
of the idealistic kid who chooses to champion his ultimately losing cause;1
idealistic kid;1
champion;1
ultimately losing cause;-1
losing;-1
Keenly observed and refreshingly natural  Swimming gets the details right  from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner ;1
Keenly observed and refreshingly natural;1
Keenly observed and;1
Keenly;1
refreshingly natural;1
refreshingly;1
 Swimming gets the details right  from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner ;1
Swimming gets the details right  from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner ;1
gets the details right  from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner ;1
gets the details right  from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner;1
right  from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner;1
 from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner;1
from its promenade of barely clad bodies in Myrtle Beach  SC  to the adrenaline jolt of a sudden lunch rush at the diner;1
 to the adrenaline jolt of a sudden lunch rush at the diner;1
the adrenaline jolt of a sudden lunch rush at the diner;1
the adrenaline jolt;1
adrenaline jolt;1
a sudden lunch rush;1
rush;-1
A brilliant gag;1
brilliant gag;1
brilliant;2
at the expense of those who paid for it and those who pay to see it;-2
the expense of those who paid for it and those who pay to see it;-1
pay to see it;1
see it;1
A triumph  a film that hews out a world and carries us effortlessly from darkness to light ;2
A triumph  a film that hews out a world and carries us effortlessly from darkness to light;2
A triumph ;1
A triumph;2
triumph;1
a film that hews out a world and carries us effortlessly from darkness to light;2
that hews out a world and carries us effortlessly from darkness to light;1
hews out a world and carries us effortlessly from darkness to light;1
carries us effortlessly from darkness to light;1
carries us effortlessly from darkness;1
carries us effortlessly;1
effortlessly;1
darkness;-1
to light;1
Just about everyone involved here seems to be coasting ;-1
seems to be coasting ;-1
A fascinating  dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction ;1
A fascinating  dark thriller that keeps you;2
A fascinating  dark thriller;1
fascinating  dark thriller;1
that keeps you;1
keeps you;1
hooked on the delicious pulpiness of its lurid fiction ;1
hooked on the delicious pulpiness of its lurid fiction;1
hooked;1
on the delicious pulpiness of its lurid fiction;1
the delicious pulpiness of its lurid fiction;1
the delicious pulpiness;1
delicious pulpiness;1
delicious;1
of its lurid fiction;1
fiction;1
I suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD ;-1
this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD;-1
is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD;-1
kind;1
that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD;-1
would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD;-1
have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD;-1
funnier;1
if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD;-1
the director had released the outtakes theatrically and used the film as a bonus feature on the DVD;1
had released the outtakes theatrically and used the film as a bonus feature on the DVD;1
released the outtakes theatrically and used the film as a bonus feature on the DVD;-1
used the film as a bonus feature on the DVD;-1
a bonus feature;1
bonus;1
It s hard to say who might enjoy this  are there Tolstoy groupies out there ?;-1
It s hard to say who might enjoy this;-2
s hard to say who might enjoy this;-1
hard to say who might enjoy this;-2
who might enjoy this;1
might enjoy this;1
enjoy this;1
Daughter From Danang reveals that efforts toward closure only open new wounds ;-1
Daughter;1
reveals that efforts toward closure only open new wounds;1
that efforts toward closure only open new wounds;-1
only open new wounds;-1
open;1
One of the year s most weirdly engaging and unpredictable character pieces ;2
s most weirdly engaging and unpredictable character pieces;1
weirdly engaging and unpredictable character pieces;1
weirdly;-1
engaging and unpredictable character pieces;1
Intriguing and downright intoxicating ;2
Intriguing and downright intoxicating;2
Intriguing;1
downright intoxicating;2
intoxicating;1
Although fairly involving as far as it goes  the film does nt end up having much that is fresh to say about growing up Catholic or  really  anything ;-1
Although fairly involving as far as it goes;1
fairly involving as far as it goes;1
 the film does nt end up having much that is fresh to say about growing up Catholic or  really  anything ;-1
the film does nt end up having much that is fresh to say about growing up Catholic or  really  anything ;-1
does nt end up having much that is fresh to say about growing up Catholic or  really  anything ;-1
having much that is fresh to say about growing up Catholic or  really  anything;1
is fresh to say about growing up Catholic or  really  anything;1
fresh to say about growing up Catholic or  really  anything;-1
fresh;2
The movie is silly beyond comprehension  and even if it were nt silly  it would still be beyond comprehension ;-2
The movie is silly beyond comprehension  and even if it were nt silly  it would still be beyond comprehension;-1
The movie is silly beyond comprehension  and;-2
The movie is silly beyond comprehension ;1
The movie is silly beyond comprehension;-1
is silly beyond comprehension;-1
silly beyond comprehension;-1
even if it were nt silly  it would still be beyond comprehension;-1
if it were nt silly;-1
 it would still be beyond comprehension;-1
it would still be beyond comprehension;-1
Sleek and arty ;1
Sleek and arty;2
Sleek;1
Poor editing  bad bluescreen  and ultracheesy dialogue highlight the radical action ;-2
Poor editing  bad bluescreen  and ultracheesy dialogue;-2
Poor editing  bad bluescreen  and;-2
Poor editing  bad bluescreen ;-1
Poor editing  bad bluescreen;-2
Poor editing ;-1
Poor editing;-1
Poor;-1
bad bluescreen;-2
ultracheesy dialogue;-1
ultracheesy;-1
highlight;1
radical action;1
LRB Cho s face is RRB an amazing slapstick instrument  creating a scrapbook of living mug shots ;1
Cho s face is RRB an amazing slapstick instrument  creating a scrapbook of living mug shots ;1
s face is RRB an amazing slapstick instrument ;1
s face is RRB an amazing slapstick instrument;2
an amazing slapstick instrument;1
an amazing slapstick;2
amazing slapstick;2
amazing;2
slapstick;1
living mug shots;-1
mug shots;-1
It gets the details of its time frame right but it completely misses its emotions ;-1
It gets the details of its time frame right;1
time frame right;1
completely misses its emotions;-2
misses its emotions;-1
misses;-1
Initial strangeness inexorably gives way to rote sentimentality and;-1
Initial strangeness inexorably gives way to rote sentimentality;1
Initial strangeness;-1
inexorably gives way to rote sentimentality;-1
mystical;1
tenderness;1
expedience;1
It lets you brush up against the humanity of a psycho  without making him any less psycho ;1
lets you brush up against the humanity of a psycho  without making him any less psycho ;1
lets you brush up against the humanity of a psycho ;1
lets you brush up against the humanity of a psycho;1
a psycho;-1
any less psycho;-1
less psycho;1
Like the world of his film  Hartley created a monster but did nt know how to handle it ;-1
 Hartley created a monster but did nt know how to handle it ;-1
Hartley created a monster but did nt know how to handle it ;-1
created a monster but did nt know how to handle it ;-1
created a monster but did nt know how to handle it;-1
created a monster;-1
a monster;-1
When cowering and begging at the feet a scruffy Giannini  Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game ;2
a scruffy;-1
 Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game ;1
Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game ;1
gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game ;1
gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game;2
gives her best;1
her best;1
her beaten to a pulp in his Dangerous Game;-1
beaten to a pulp in his Dangerous Game;-1
beaten;-1
Dangerous;-1
Too clumsy in key moments  to make a big splash ;-1
Too clumsy in key moments;-1
Too clumsy;-1
clumsy;-1
to make a big splash ;1
to make a big splash;1
make a big splash;1
a big splash;1
big splash;1
splash;1
Legged Freaks;-1
an homage to Them  Tarantula and other low  budget Bmovie thrillers of the 1950s and 60s;1
an homage to Them  Tarantula and other low;1
homage;1
Bmovie thrillers;1
Bmovie;-1
 the movie is a silly LRB but not sophomoric RRB romp through horror and hellish conditions ;1
the movie is a silly LRB but not sophomoric RRB romp through horror and hellish conditions ;1
a silly LRB but not sophomoric RRB romp;1
silly LRB but not sophomoric RRB romp;1
but not sophomoric RRB;1
not sophomoric;1
sophomoric;-1
through horror and hellish conditions;-1
horror and hellish conditions;-1
and hellish conditions;-1
hellish conditions;-1
hellish;-1
It feels like very light Errol Morris  focusing on eccentricity but failing  ultimately  to make something bigger out of its scrapbook of oddballs ;-1
feels like very light Errol Morris  focusing on eccentricity but failing  ultimately  to make something bigger out of its scrapbook of oddballs ;-1
feels like very light Errol Morris  focusing on eccentricity but failing  ultimately  to make something bigger out of its scrapbook of oddballs;-1
feels like very light Errol Morris;1
very light;1
focusing on eccentricity but failing  ultimately  to make something bigger out of its scrapbook of oddballs;-1
failing  ultimately  to make something bigger out of its scrapbook of oddballs;-1
failing  ultimately ;-2
failing  ultimately;-2
failing ;-1
failing;-1
bigger;1
its scrapbook of oddballs;-1
oddballs;-1
Spielberg s realization of a nearfuture America is masterful ;2
is masterful ;2
is masterful;2
There s a scientific law to be discerned here that producers would be well to heed  Mediocre movies start to drag as soon as the action speeds up  when the explosions start  they fall to pieces ;-2
There s a scientific law to be discerned here that producers would be well to heed  Mediocre movies start to drag as soon as the action speeds up  when the explosions start  they fall to pieces;-2
There s a scientific law to be discerned here that producers would be well to heed  Mediocre movies start to drag as soon as the action speeds up ;-1
There s a scientific law to be discerned here that producers would be well to heed  Mediocre movies start to drag as soon as the action speeds up;-2
There s a scientific law to be discerned here that producers would be well to heed;-1
a scientific law to be discerned here that producers would be well to heed;-1
law to be discerned here that producers would be well to heed;-1
discerned here that producers would be well to heed;-1
Mediocre movies start to drag as soon as the action speeds up;-1
Mediocre movies;-1
Mediocre;-1
start to drag as soon as the action speeds up;-1
to drag as soon as the action speeds up;-1
drag as soon as the action speeds up;-1
drag;-1
speeds up;1
when the explosions start  they fall to pieces;-1
they fall to pieces;-1
fall to pieces;-1
He s one of the few  cool  actors who never seems aware of his own coolness ;1
s one of the few  cool  actors who never seems aware of his own coolness ;1
s one of the few  cool  actors who never seems aware of his own coolness;1
one of the few  cool  actors who never seems aware of his own coolness;1
of the few  cool  actors who never seems aware of his own coolness;1
the few  cool  actors who never seems aware of his own coolness;1
the few  cool  actors;1
few  cool  actors;-1
cool;1
never seems aware of his own coolness;1
seems aware of his own coolness;1
aware of his own coolness;1
coolness;1
Feels like the work of an artist who is simply tired  of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form ;-1
like the work of an artist who is simply tired  of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form ;-1
like the work of an artist who is simply tired  of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form;-1
of an artist who is simply tired  of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form;-1
an artist who is simply tired  of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form;-1
an artist who is simply tired ;-1
an artist who is simply tired;-1
who is simply tired;-1
is simply tired;-1
tired;-1
fighting the same fights;-1
fights;-1
of playing with narrative form;1
 stale and uninspired ;-1
stale and uninspired ;-2
and uninspired ;-2
uninspired ;-2
uninspired;-1
In the director s cut  the film is not only a love song to the movies but it also is more fully an example of the kind of lush  allenveloping movie experience it rhapsodizes ;1
the director s;1
 the film is not only a love song to the movies but it also is more fully an example of the kind of lush  allenveloping movie experience it rhapsodizes ;2
the film is not only a love song to the movies but it also is more fully an example of the kind of lush  allenveloping movie experience it rhapsodizes ;2
the film is not only a love song to the movies but it also is more fully an example of the kind of lush  allenveloping movie experience it rhapsodizes;2
the film is not only a love song to the movies but;1
the film is not only a love song to the movies;1
is not only a love song to the movies;1
a love song to the movies;1
love song;1
it also is more fully an example of the kind of lush  allenveloping movie experience it rhapsodizes;1
also is more fully an example of the kind of lush  allenveloping movie experience it rhapsodizes;2
is more fully an example of the kind of lush  allenveloping movie experience it rhapsodizes;1
is more fully;1
an example of the kind of lush  allenveloping movie experience it rhapsodizes;1
an example of the kind of lush  allenveloping movie experience;2
of the kind of lush  allenveloping movie experience;1
the kind of lush  allenveloping movie experience;2
lush  allenveloping movie experience;2
lush;1
 allenveloping movie experience;1
allenveloping movie experience;2
Has the rare capability to soothe and break your heart with a single stroke ;1
Has the rare capability to soothe and break your heart with a single stroke;1
the rare capability to soothe and break your heart with a single stroke;1
rare capability to soothe and break your heart with a single stroke;1
rare;1
capability to soothe and break your heart with a single stroke;1
to soothe and break your heart with a single stroke;1
soothe and break;1
stroke;-1
Eerily accurate depiction of depression ;-1
Eerily accurate depiction of depression;1
Eerily accurate depiction;1
Eerily accurate;1
accurate;1
As a featurelength film  it wears out its welcome as tryingly as the title character ;-1
a featurelength film;1
featurelength;1
 it wears out its welcome as tryingly as the title character ;-2
it wears out its welcome as tryingly as the title character ;-1
wears out its welcome as tryingly as the title character ;-1
wears out its welcome as tryingly as the title character;-1
wears out;-1
wears;-1
as tryingly as the title;-1
An uncluttered  resonant gem that relays its universal points without lectures or confrontations  ;1
An uncluttered  resonant gem that relays its universal points without lectures or confrontations ;1
An uncluttered  resonant gem that relays its universal points without lectures or confrontations;1
An uncluttered  resonant gem;2
uncluttered  resonant gem;1
uncluttered;1
 resonant gem;1
resonant gem;2
gem;1
that relays its universal points without lectures or confrontations;1
relays its universal points without lectures or confrontations;1
without lectures or confrontations;1
confrontations;-1
The story alone could force you to scratch a hole in your head ;-1
alone could force you to scratch a hole in your head ;-1
could force you to scratch a hole in your head ;-2
could force you to scratch a hole in your head;-2
force you to scratch a hole in your head;-1
you to scratch a hole in your head;-2
scratch a hole in your head;-1
a hole in your head;-1
It s the filmmakers  postcamp comprehension of what made oldtime B movies goodbad that makes Eight Legged Freaks a perfectly entertaining summer diversion ;1
s the filmmakers  postcamp comprehension of what made oldtime B movies goodbad that makes Eight Legged Freaks a perfectly entertaining summer diversion;1
the filmmakers  postcamp comprehension of what made oldtime B movies goodbad that makes Eight Legged Freaks a perfectly entertaining summer diversion;1
of what made oldtime B movies goodbad that makes Eight Legged Freaks a perfectly entertaining summer diversion;1
what made oldtime B movies goodbad that makes Eight Legged Freaks a perfectly entertaining summer diversion;1
oldtime B movies goodbad that makes Eight Legged Freaks a perfectly entertaining summer diversion;1
B movies;-1
goodbad that makes Eight Legged Freaks a perfectly entertaining summer diversion;1
that makes Eight Legged Freaks a perfectly entertaining summer diversion;1
makes Eight Legged Freaks a perfectly entertaining summer diversion;1
a perfectly entertaining summer diversion;1
perfectly entertaining summer diversion;2
perfectly entertaining;1
perfectly;2
any creaturefeature fan;1
fan;1
you cross toxic chemicals with a bunch of exotic creatures;1
toxic;-1
of exotic creatures;1
exotic creatures;1
you get a lot of running around  screaming and death ;-1
a lot of running around  screaming and death;-1
running around  screaming;-1
You bet there is and it s what makes this rather convoluted journey worth taking;1
it s what makes this rather convoluted journey worth taking;1
makes this rather convoluted journey worth taking;2
this rather convoluted journey worth taking;1
this rather convoluted journey;-1
rather convoluted journey;-1
rather convoluted;-1
convoluted;-2
worth taking;1
Before it takes a sudden turn and devolves into a bizarre sort of romantic comedy  Steven Shainberg s adaptation of Mary Gaitskill s harrowing short story  is a brilliantly played  deeply unsettling experience ;1
it takes a sudden turn and devolves into a bizarre sort of romantic comedy;-1
takes a sudden turn and devolves;-1
a sudden turn and devolves;-1
turn and devolves;-1
devolves;-1
bizarre;-1
 Steven Shainberg s adaptation of Mary Gaitskill s harrowing short story  is a brilliantly played  deeply unsettling experience ;2
Steven Shainberg s adaptation of Mary Gaitskill s harrowing short story  is a brilliantly played  deeply unsettling experience ;1
Steven Shainberg s adaptation;1
 is a brilliantly played  deeply unsettling experience ;1
is a brilliantly played  deeply unsettling experience ;1
is a brilliantly played  deeply unsettling experience;2
a brilliantly played  deeply unsettling experience;2
brilliantly played;2
brilliantly;2
 deeply unsettling experience;-1
deeply unsettling experience;-1
deeply unsettling;-1
Kim KiDeok seems to have in mind an LRB emotionally at least RRB adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested ;-1
KiDeok;1
seems to have in mind an LRB emotionally at least RRB adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested ;-1
seems to have in mind an LRB emotionally at least RRB adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested;-1
in mind an LRB emotionally at least RRB adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested;-1
an LRB emotionally at least RRB adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested;-1
emotionally at least RRB;1
least;-1
demanding regular shocks and bouts of barely defensible sexual violence to keep it interested;-1
demanding;-1
of barely defensible sexual violence to keep it interested;-1
barely defensible sexual violence to keep it interested;-1
barely defensible sexual violence;-1
violence;-2
to keep it interested;1
keep it interested;1
Has no reason to exist  other than to employ Hollywood kids and people who owe favors to their famous parents ;-2
Has no reason to exist;-1
no reason to exist;-1
other than to employ Hollywood kids and people who owe favors to their famous parents ;-1
than to employ Hollywood kids and people who owe;1
Hollywood kids;1
A wellmade but emotionally scattered film whose hero gives his heart only to the dog;2
A wellmade;2
wellmade;2
emotionally scattered film whose hero gives his heart only to the dog;-1
emotionally scattered film;-1
scattered;-1
hero;1
gives his heart;1
his heart;1
dog;1
Those who love Cinema Paradiso will find the new scenes interesting  but few will find the movie;1
who love Cinema Paradiso will find the new scenes interesting  but few will find the movie;1
Cinema Paradiso will find the new scenes interesting  but;1
